attack_cat,sttl,ct_state_ttl,dttl,state,ackdat,proto,tcprtt,Label
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
0,60,0,0,2,0.0,0,0.0,0
0,31,0,29,1,0.000125,1,0.000599,0
3,254,1,252,1,0.044683,1,0.052603,1
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,0,0.0,0,0.0,0
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,0,0.0,0,0.0,0
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,0,0.0,0,0.0,0
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,0,0.000145,1,0.000669,0
0,60,0,0,2,0.0,0,0.0,0
0,31,0,29,0,0.0,0,0.0,0
0,31,0,29,0,0.0,0,0.0,0
0,31,0,29,1,0.000121,1,0.000582,0
2,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
3,254,2,0,2,0.0,3,0.0,1
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000163,1,0.00117,0
0,31,0,29,1,0.00016,1,0.000707,0
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
3,254,2,0,2,0.0,130,0.0,1
0,31,0,29,0,0.0,0,0.0,0
0,254,2,0,2,0.0,0,0.0,0
5,254,1,252,1,0.049335,1,0.084564,1
0,31,0,29,1,0.000149,1,0.000683,0
0,31,0,29,0,0.0,0,0.0,0
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,0,0.0,0,0.0,0
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
5,254,1,252,1,0.038001,1,0.065091,1
0,31,0,29,1,0.000182,1,0.00132,0
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000141,1,0.000757,0
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,33,0.0,1
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.00016,1,0.0007,0
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,0,0.0,0,0.0,0
2,254,1,252,1,0.041943,1,0.089941,1
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
2,254,2,0,2,0.0,93,0.0,1
0,31,0,29,0,0.0,0,0.0,0
4,254,2,0,2,0.0,13,0.0,1
0,31,0,29,0,0.0,0,0.0,0
0,31,0,29,1,0.000122,1,0.000645,0
0,31,0,29,1,0.000132,1,0.00064,0
0,31,0,29,1,0.00014,1,0.000811,0
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.00014,1,0.00069,0
1,254,2,0,2,0.0,0,0.0,1
4,62,1,252,1,0.068316,1,0.185431,1
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000114,1,0.000598,0
0,31,0,29,0,0.0,0,0.0,0
3,254,1,252,1,0.048682,1,0.103844,1
3,254,1,252,1,0.050005,1,0.141452,1
1,254,2,0,2,0.0,0,0.0,1
7,62,1,252,1,0.054489,1,0.078813,1
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,0,0.0,0,0.0,0
0,31,0,29,0,0.0,0,0.0,0
0,31,0,29,1,0.000135,1,0.000659,0
3,254,1,252,1,0.055049,1,0.124221,1
0,31,0,29,1,0.000258,1,0.000734,0
1,254,2,0,2,0.0,0,0.0,1
3,254,1,252,1,0.052892,1,0.070657,1
0,31,0,29,1,0.000123,1,0.000585,0
0,31,0,29,1,0.000122,1,0.000671,0
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000124,1,0.000675,0
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.00012,1,0.000598,0
0,31,0,29,1,0.000135,1,0.000746,0
3,254,2,0,2,0.0,3,0.0,1
0,60,0,0,2,0.0,0,0.0,0
0,31,0,29,1,0.000138,1,0.000745,0
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000126,1,0.005291,0
2,254,2,0,2,0.0,3,0.0,1
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000134,1,0.000671,0
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000129,1,0.000646,0
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000114,1,0.000563,0
0,31,0,29,1,0.000123,1,0.000627,0
0,31,0,29,1,0.000122,1,0.000588,0
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
4,254,2,0,2,0.0,3,0.0,1
0,31,0,29,1,0.000168,1,0.000752,0
1,254,2,0,2,0.0,0,0.0,1
7,254,1,252,1,0.057141,1,0.118898,1
0,31,0,29,1,0.000142,1,0.000741,0
2,254,1,252,1,0.079604,1,0.11251,1
0,31,0,29,1,0.000122,1,0.000563,0
0,31,0,29,1,0.000119,1,0.00058,0
0,31,0,29,1,0.000135,1,0.000729,0
3,254,2,0,2,0.0,106,0.0,1
5,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,0,0.0,0,0.0,0
0,31,0,29,0,0.0,0,0.0,0
0,31,0,29,0,0.0,0,0.0,0
5,254,2,0,2,0.0,0,0.0,1
0,31,0,29,0,0.0,0,0.0,0
0,31,0,29,1,0.000117,1,0.000577,0
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000165,1,0.001303,0
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000111,1,0.000656,0
0,31,0,29,1,0.000119,1,0.000616,0
0,31,0,29,1,0.000124,1,0.000645,0
3,62,1,252,1,0.101069,1,0.186211,1
0,31,0,29,1,0.000131,1,0.000623,0
5,254,1,252,1,0.050596,1,0.081966,1
4,254,2,0,2,0.0,3,0.0,1
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000134,1,0.000659,0
3,254,3,60,0,0.0,12,0.0,1
5,254,2,0,2,0.0,0,0.0,1
0,60,0,0,2,0.0,0,0.0,0
2,254,1,252,1,0.045941,1,0.053287,1
1,254,2,0,2,0.0,0,0.0,1
5,254,1,252,1,0.096337,1,0.151797,1
0,31,0,29,1,0.000138,1,0.000682,0
0,60,0,0,2,0.0,0,0.0,0
5,254,1,252,1,0.019631,1,0.046726,1
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
3,62,1,252,1,0.105813,1,0.176522,1
0,31,0,29,0,0.0,0,0.0,0
0,31,0,29,1,0.000126,1,0.00064,0
0,31,0,29,1,0.000123,1,0.000678,0
0,31,0,29,1,0.000192,1,0.000794,0
0,31,0,29,1,0.000141,1,0.000734,0
0,31,0,29,1,0.000119,1,0.000585,0
0,31,0,29,1,0.000136,1,0.000667,0
1,254,2,0,2,0.0,0,0.0,1
7,62,1,252,1,0.048086,1,0.114647,1
0,31,0,29,1,0.000125,1,0.000605,0
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000124,1,0.0007,0
0,31,0,29,0,0.0,0,0.0,0
1,254,2,0,2,0.0,0,0.0,1
5,254,1,252,1,0.021373,1,0.036673,1
0,31,0,29,1,0.000155,1,0.000713,0
0,31,0,29,0,0.0,0,0.0,0
0,60,0,0,2,0.0,0,0.0,0
4,254,2,0,2,0.0,3,0.0,1
3,254,2,0,2,0.0,3,0.0,1
0,31,0,29,0,0.0,0,0.0,0
0,31,0,29,1,0.000123,1,0.000572,0
0,31,0,29,1,0.000157,1,0.000772,0
0,31,0,29,0,0.0,0,0.0,0
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000108,1,0.000576,0
0,31,0,29,1,0.00018,1,0.00095,0
0,31,0,29,1,0.000153,1,0.000692,0
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000162,1,0.000669,0
0,31,0,29,0,0.0,0,0.0,0
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,0,0.0,0,0.0,0
0,31,0,29,1,0.000144,1,0.000702,0
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
0,60,0,0,2,0.0,0,0.0,0
1,254,2,0,2,0.0,0,0.0,1
4,254,2,0,2,0.0,3,0.0,1
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000138,1,0.000663,0
5,254,1,252,1,0.05659,1,0.075453,1
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000124,1,0.000618,0
0,31,0,29,0,0.0,0,0.0,0
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,0,0.0,0,0.0,0
0,31,0,29,1,0.000134,1,0.000728,0
0,31,0,29,0,0.0,0,0.0,0
3,62,1,252,1,0.040053,1,0.053317,1
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000269,1,0.000901,0
0,31,0,29,1,0.000149,1,0.000671,0
0,31,0,29,1,0.000123,1,0.000611,0
0,31,0,29,1,0.000148,1,0.000696,0
0,31,0,29,1,0.000159,1,0.000689,0
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,0,0.0,0,0.0,0
1,254,1,252,1,0.052874,1,0.106266,1
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000143,1,0.000663,0
1,254,2,0,2,0.0,0,0.0,1
1,62,1,252,1,0.01309,1,0.02646,1
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000124,1,0.000643,0
1,254,2,0,2,0.0,0,0.0,1
0,60,0,0,2,0.0,0,0.0,0
0,31,0,29,0,0.0,0,0.0,0
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000145,1,0.000707,0
0,31,0,29,1,0.000125,1,0.000636,0
0,31,0,29,1,0.000143,1,0.000675,0
3,254,1,252,1,0.065369,1,0.114049,1
0,31,0,29,0,0.0,0,0.0,0
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
2,254,1,252,1,0.010058,1,0.039756,1
0,31,0,29,1,0.000133,1,0.000738,0
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000127,1,0.000647,0
0,31,0,29,0,0.0,0,0.0,0
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000143,1,0.000607,0
0,1,0,0,3,0.0,13,0.0,0
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000145,1,0.000697,0
6,254,6,0,3,0.0,13,0.0,1
0,31,0,29,1,0.00013,1,0.000592,0
0,31,0,29,0,0.0,0,0.0,0
8,254,1,252,1,0.102072,1,0.183745,1
0,31,0,29,1,0.000142,1,0.000723,0
0,31,0,29,1,0.000125,1,0.000599,0
0,31,0,29,1,0.000196,1,0.000679,0
2,254,1,252,1,0.081453,1,0.17611,1
0,31,0,29,1,0.000113,1,0.000559,0
0,60,0,0,2,0.0,0,0.0,0
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
0,60,0,0,2,0.0,0,0.0,0
0,31,0,29,1,0.001802,1,0.00387,0
5,254,1,252,1,0.022273,1,0.091922,1
0,31,0,29,1,0.000153,1,0.000682,0
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
6,254,1,252,1,0.034277,1,0.071635,1
0,31,0,29,1,0.000152,1,0.000617,0
0,31,0,29,0,0.000154,1,0.000694,0
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000136,1,0.000651,0
0,60,0,0,2,0.0,0,0.0,0
1,254,2,0,2,0.0,0,0.0,1
4,254,2,0,2,0.0,3,0.0,1
0,31,0,29,1,0.000164,1,0.000721,0
5,254,1,252,1,0.050383,1,0.065532,1
4,254,2,0,2,0.0,59,0.0,1
3,254,1,252,1,0.031779,1,0.106111,1
0,31,0,29,1,0.00012,1,0.000581,0
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000132,1,0.000675,0
0,31,0,29,1,0.000138,1,0.000701,0
1,254,2,0,2,0.0,0,0.0,1
3,254,2,0,2,0.0,58,0.0,1
0,31,0,29,1,0.0,1,0.0,0
0,31,0,29,0,0.0,0,0.0,0
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000154,1,0.000737,0
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,0,0.0,0,0.0,0
7,254,2,0,2,0.0,3,0.0,1
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000157,1,0.000733,0
0,31,0,29,1,0.000115,1,0.000624,0
0,31,0,29,0,0.0,0,0.0,0
0,31,0,29,1,0.000152,1,0.000717,0
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
2,254,2,0,2,0.0,0,0.0,1
0,254,1,252,1,0.105249,1,0.231053,0
1,254,2,0,2,0.0,0,0.0,1
5,254,1,252,1,0.055622,1,0.11571,1
0,31,0,29,1,0.000127,1,0.000676,0
0,31,0,29,0,0.0,0,0.0,0
1,254,1,252,1,0.068999,1,0.14565,1
0,31,0,29,0,0.0,0,0.0,0
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000121,1,0.00065,0
1,254,2,0,2,0.0,0,0.0,1
3,254,2,0,2,0.0,85,0.0,1
3,62,1,252,1,0.09889,1,0.167644,1
0,31,0,29,1,0.000191,1,0.000662,0
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.00012,1,0.000574,0
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000129,1,0.000599,0
0,31,0,29,0,0.0,0,0.0,0
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,0,0.0,0,0.0,0
0,31,0,29,1,0.000129,1,0.001256,0
0,31,0,29,0,0.0,0,0.0,0
0,60,0,0,2,0.0,0,0.0,0
1,254,2,0,2,0.0,0,0.0,1
1,62,1,252,1,0.047373,1,0.057637,1
5,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.00016,1,0.000793,0
0,31,0,29,1,0.000135,1,0.000683,0
0,31,0,29,1,0.000148,1,0.000676,0
3,254,2,0,2,0.0,3,0.0,1
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,0,0.0,0,0.0,0
0,31,0,29,1,0.000128,1,0.00079,0
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.00012,1,0.000666,0
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000146,1,0.000661,0
3,62,1,252,1,0.134245,1,0.227908,1
1,254,1,252,1,0.059521,1,0.136466,1
0,31,0,29,1,0.000158,1,0.000616,0
0,31,0,29,0,0.0,0,0.0,0
0,31,0,29,1,0.000125,1,0.000633,0
0,31,0,29,1,0.000118,1,0.000834,0
1,254,2,0,2,0.0,0,0.0,1
0,60,0,0,2,0.0,0,0.0,0
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,0,0.0,0,0.0,0
0,31,0,29,1,0.000132,1,0.001248,0
0,31,0,29,1,0.001145,1,0.001693,0
3,254,2,0,2,0.0,3,0.0,1
0,60,0,0,2,0.0,0,0.0,0
1,254,2,0,2,0.0,0,0.0,1
2,254,1,252,1,0.050038,1,0.072048,1
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
2,254,1,252,1,0.034876,1,0.111138,1
0,31,0,29,1,0.000135,1,0.000645,0
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000148,1,0.000772,0
0,31,0,29,0,0.0,0,0.0,0
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000131,1,0.000669,0
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
2,254,1,252,1,0.061848,1,0.138195,1
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000156,1,0.001678,0
3,254,2,0,2,0.0,3,0.0,1
0,31,0,29,0,0.0,0,0.0,0
0,31,0,29,0,0.0,0,0.0,0
4,62,2,0,2,0.0,0,0.0,1
0,31,0,29,1,8.2e-05,1,0.000555,0
0,31,0,29,0,0.0,0,0.0,0
0,31,0,29,1,0.000134,1,0.000635,0
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000114,1,0.00057,0
0,31,0,29,0,0.0,0,0.0,0
0,31,0,29,0,0.0,0,0.0,0
0,31,0,29,1,0.000125,1,0.000644,0
0,31,0,29,1,0.000155,1,0.000657,0
0,31,0,29,0,0.0,0,0.0,0
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,0,0.0,0,0.0,0
0,31,0,29,1,0.000126,1,0.000642,0
1,254,2,0,2,0.0,0,0.0,1
2,254,1,252,1,0.135516,1,0.200302,1
0,31,0,29,1,0.000146,1,0.000759,0
3,62,1,252,1,0.082898,1,0.156866,1
3,254,2,0,2,0.0,3,0.0,1
0,31,0,29,1,0.000151,1,0.000754,0
3,254,1,252,1,0.046312,1,0.05267,1
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
3,254,1,252,1,0.08526,1,0.161832,1
5,254,2,0,2,0.0,0,0.0,1
3,62,1,252,1,0.073731,1,0.121129,1
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000125,1,0.000676,0
0,31,0,29,1,0.000154,1,0.001698,0
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
2,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
2,254,1,252,1,0.05751,1,0.098108,1
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.00012,1,0.000662,0
3,254,2,0,2,0.0,3,0.0,1
0,31,0,29,0,0.0,0,0.0,0
5,254,2,0,2,0.0,66,0.0,1
0,31,0,29,0,0.0,0,0.0,0
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000134,1,0.000677,0
0,31,0,29,1,0.000117,1,0.000584,0
2,254,1,252,1,0.031599,1,0.057936,1
4,254,0,60,0,0.0,12,0.0,1
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000135,1,0.000687,0
0,31,0,29,0,0.0,0,0.0,0
0,31,0,29,0,0.0,0,0.0,0
0,31,0,29,1,0.000137,1,0.000647,0
1,254,2,0,2,0.0,0,0.0,1
5,254,1,252,1,0.048061,1,0.055583,1
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000148,1,0.000723,0
5,254,1,252,1,0.049704,1,0.058238,1
0,31,0,29,1,0.000143,1,0.000641,0
0,31,0,29,0,0.0,0,0.0,0
0,31,0,29,1,0.000168,1,0.000769,0
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000133,1,0.000716,0
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,23,0.0,1
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000146,1,0.000682,0
3,62,1,252,1,0.078754,1,0.14487,1
3,62,1,252,1,0.019989,1,0.070328,1
0,31,0,29,1,0.000134,1,0.000676,0
2,254,1,252,1,0.065936,1,0.14118,1
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000135,1,0.000658,0
0,31,0,29,1,0.000125,1,0.000598,0
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000152,1,0.000695,0
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000142,1,0.000889,0
0,31,0,29,1,0.000114,1,0.000584,0
0,31,0,29,1,0.000127,1,0.000627,0
0,31,0,29,0,0.0,0,0.0,0
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.00012,1,0.000588,0
1,254,2,0,2,0.0,0,0.0,1
5,254,1,252,1,0.03976,1,0.103176,1
0,31,0,29,1,0.000112,1,0.000563,0
0,31,0,29,0,0.0,0,0.0,0
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,0,0.0,0,0.0,0
0,31,0,29,1,0.000139,1,0.000724,0
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000151,1,0.00063,0
0,31,0,29,1,0.00017,1,0.000798,0
0,0,2,0,2,0.0,5,0.0,0
0,31,0,29,1,0.000131,1,0.000635,0
7,254,2,0,2,0.0,3,0.0,1
0,31,0,29,1,0.000189,1,0.000794,0
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000126,1,0.00072,0
3,62,1,252,1,0.0489,1,0.125311,1
1,62,1,252,1,0.047006,1,0.055001,1
0,31,0,29,0,0.0,0,0.0,0
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
0,60,0,0,2,0.0,0,0.0,0
1,254,2,0,2,0.0,0,0.0,1
0,60,0,0,2,0.0,0,0.0,0
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
5,254,1,252,1,0.09715,1,0.174943,1
0,31,0,29,1,0.000154,1,0.00076,0
0,31,0,29,1,0.000127,1,0.000656,0
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000144,1,0.000685,0
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000127,1,0.000661,0
1,254,2,0,2,0.0,0,0.0,1
2,254,1,252,1,0.055345,1,0.138421,1
0,31,0,29,1,0.000133,1,0.000705,0
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000134,1,0.000648,0
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000136,1,0.000599,0
0,31,0,29,1,0.000136,1,0.000712,0
0,31,0,29,1,0.000282,1,0.001071,0
0,31,0,29,1,0.000142,1,0.000728,0
1,254,2,0,2,0.0,0,0.0,1
4,254,1,252,1,0.052521,1,0.074607,1
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000123,1,0.000645,0
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000153,1,0.000804,0
0,60,0,0,2,0.0,0,0.0,0
0,31,0,29,1,0.000135,1,0.00071,0
0,31,0,29,1,0.00013,1,0.000653,0
0,31,0,29,1,0.000145,1,0.000693,0
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.00015,1,0.001163,0
0,31,0,29,1,0.000155,1,0.00072,0
3,254,2,0,2,0.0,42,0.0,1
0,31,0,29,1,0.000163,1,0.000612,0
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000137,1,0.00068,0
0,31,0,29,1,0.000134,1,0.000697,0
0,31,0,29,1,0.000167,1,0.000723,0
4,62,1,252,1,0.041012,1,0.107357,1
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000107,1,0.000628,0
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
0,60,0,0,2,0.0,0,0.0,0
5,254,1,252,1,0.076487,1,0.176093,1
0,31,0,29,0,0.0,0,0.0,0
0,31,0,29,0,0.0,0,0.0,0
0,31,0,29,0,0.0,0,0.0,0
1,254,2,0,2,0.0,0,0.0,1
4,254,1,252,1,0.030216,1,0.059338,1
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000331,1,0.000892,0
0,60,0,0,2,0.0,0,0.0,0
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000124,1,0.000661,0
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000138,1,0.00062,0
0,60,0,0,2,0.0,0,0.0,0
0,29,0,31,1,0.0,1,0.0,0
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000119,1,0.000605,0
0,31,0,29,1,0.000111,1,0.00063,0
0,31,0,29,0,0.0,0,0.0,0
0,31,0,29,0,0.0,0,0.0,0
1,254,2,0,2,0.0,3,0.0,1
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000122,1,0.001741,0
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000156,1,0.000741,0
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,0,0.0,0,0.0,0
3,62,1,252,1,0.064497,1,0.116272,1
0,31,0,29,1,0.000126,1,0.000749,0
0,31,0,29,1,0.000122,1,0.000597,0
0,31,0,29,1,0.000129,1,0.000622,0
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000175,1,0.003672,0
0,31,0,29,0,0.0,0,0.0,0
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000118,1,0.000618,0
0,31,0,29,1,0.000134,1,0.000766,0
2,254,2,0,2,0.0,4,0.0,1
2,254,2,0,2,0.0,3,0.0,1
2,254,1,252,1,0.096155,1,0.250167,1
1,254,2,0,2,0.0,0,0.0,1
0,60,0,0,2,0.0,0,0.0,0
5,254,1,252,1,0.086784,1,0.190511,1
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,0,0.0,0,0.0,0
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000143,1,0.000601,0
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
